Time_Index,CT_NG,ME_NG,MA_NG,None
1521,3.78,3.78,4.28,0.0
1522,3.78,3.78,4.28,0.0
1523,3.78,3.78,4.28,0.0
1524,3.78,3.78,4.28,0.0
1525,3.78,3.78,4.28,0.0
1526,3.78,3.78,4.28,0.0
1527,3.78,3.78,4.28,0.0
1528,3.78,3.78,4.28,0.0
1529,3.78,3.78,4.28,0.0
1530,3.78,3.78,4.28,0.0
1531,3.78,3.78,4.28,0.0
1532,3.78,3.78,4.28,0.0
1533,3.78,3.78,4.28,0.0
1534,3.78,3.78,4.28,0.0
1535,3.78,3.78,4.28,0.0
1536,3.78,3.78,4.28,0.0
1537,3.78,3.78,4.28,0.0
1538,3.78,3.78,4.28,0.0
1539,3.78,3.78,4.28,0.0
1540,3.78,3.78,4.28,0.0
1541,3.78,3.78,4.28,0.0
1542,3.78,3.78,4.28,0.0
1543,3.78,3.78,4.28,0.0
1544,3.78,3.78,4.28,0.0
1545,3.78,3.78,4.28,0.0
1546,3.78,3.78,4.28,0.0
1547,3.78,3.78,4.28,0.0
1548,3.78,3.78,4.28,0.0
1549,3.78,3.78,4.28,0.0
1550,3.78,3.78,4.28,0.0
1551,3.78,3.78,4.28,0.0
1552,3.78,3.78,4.28,0.0
1553,3.78,3.78,4.28,0.0
1554,3.78,3.78,4.28,0.0
1555,3.78,3.78,4.28,0.0
1556,3.78,3.78,4.28,0.0
1557,3.78,3.78,4.28,0.0
1558,3.78,3.78,4.28,0.0
1559,3.78,3.78,4.28,0.0
1560,3.78,3.78,4.28,0.0
1561,3.78,3.78,4.28,0.0
1562,3.78,3.78,4.28,0.0
1563,3.78,3.78,4.28,0.0
1564,3.78,3.78,4.28,0.0
1565,3.78,3.78,4.28,0.0
1566,3.78,3.78,4.28,0.0
1567,3.78,3.78,4.28,0.0
1568,3.78,3.78,4.28,0.0
1569,3.78,3.78,4.28,0.0
1570,3.78,3.78,4.28,0.0
1571,3.78,3.78,4.28,0.0
1572,3.78,3.78,4.28,0.0
1573,3.78,3.78,4.28,0.0
1574,3.78,3.78,4.28,0.0
1575,3.78,3.78,4.28,0.0
1576,3.78,3.78,4.28,0.0
1577,3.78,3.78,4.28,0.0
1578,3.78,3.78,4.28,0.0
1579,3.78,3.78,4.28,0.0
1580,3.78,3.78,4.28,0.0
1581,3.78,3.78,4.28,0.0
1582,3.78,3.78,4.28,0.0
1583,3.78,3.78,4.28,0.0
1584,3.78,3.78,4.28,0.0
1585,3.78,3.78,4.28,0.0
1586,3.78,3.78,4.28,0.0
1587,3.78,3.78,4.28,0.0
1588,3.78,3.78,4.28,0.0
1589,3.78,3.78,4.28,0.0
1590,3.78,3.78,4.28,0.0
1591,3.78,3.78,4.28,0.0
1592,3.78,3.78,4.28,0.0
1593,3.78,3.78,4.28,0.0
1594,3.78,3.78,4.28,0.0
1595,3.78,3.78,4.28,0.0
1596,3.78,3.78,4.28,0.0
1597,3.78,3.78,4.28,0.0
1598,3.78,3.78,4.28,0.0
1599,3.78,3.78,4.28,0.0
1600,3.78,3.78,4.28,0.0
1601,3.78,3.78,4.28,0.0
1602,3.78,3.78,4.28,0.0
1603,3.78,3.78,4.28,0.0
1604,3.78,3.78,4.28,0.0
1605,3.78,3.78,4.28,0.0
1606,3.78,3.78,4.28,0.0
1607,3.78,3.78,4.28,0.0
1608,3.78,3.78,4.28,0.0
1609,3.78,3.78,4.28,0.0
1610,3.78,3.78,4.28,0.0
1611,3.78,3.78,4.28,0.0
1612,3.78,3.78,4.28,0.0
1613,3.78,3.78,4.28,0.0
1614,3.78,3.78,4.28,0.0
1615,3.78,3.78,4.28,0.0
1616,3.78,3.78,4.28,0.0
1617,3.78,3.78,4.28,0.0
1618,3.78,3.78,4.28,0.0
1619,3.78,3.78,4.28,0.0
1620,3.78,3.78,4.28,0.0
1621,3.78,3.78,4.28,0.0
1622,3.78,3.78,4.28,0.0
1623,3.78,3.78,4.28,0.0
1624,3.78,3.78,4.28,0.0
1625,3.78,3.78,4.28,0.0
1626,3.78,3.78,4.28,0.0
1627,3.78,3.78,4.28,0.0
1628,3.78,3.78,4.28,0.0
1629,3.78,3.78,4.28,0.0
1630,3.78,3.78,4.28,0.0
1631,3.78,3.78,4.28,0.0
1632,3.78,3.78,4.28,0.0
1633,3.78,3.78,4.28,0.0
1634,3.78,3.78,4.28,0.0
1635,3.78,3.78,4.28,0.0
1636,3.78,3.78,4.28,0.0
1637,3.78,3.78,4.28,0.0
1638,3.78,3.78,4.28,0.0
1639,3.78,3.78,4.28,0.0
1640,3.78,3.78,4.28,0.0
1641,3.78,3.78,4.28,0.0
1642,3.78,3.78,4.28,0.0
1643,3.78,3.78,4.28,0.0
1644,3.78,3.78,4.28,0.0
1645,3.78,3.78,4.28,0.0
1646,3.78,3.78,4.28,0.0
1647,3.78,3.78,4.28,0.0
1648,3.78,3.78,4.28,0.0
1649,3.78,3.78,4.28,0.0
1650,3.78,3.78,4.28,0.0
1651,3.78,3.78,4.28,0.0
1652,3.78,3.78,4.28,0.0
1653,3.78,3.78,4.28,0.0
1654,3.78,3.78,4.28,0.0
1655,3.78,3.78,4.28,0.0
1656,3.78,3.78,4.28,0.0
1657,3.78,3.78,4.28,0.0
1658,3.78,3.78,4.28,0.0
1659,3.78,3.78,4.28,0.0
1660,3.78,3.78,4.28,0.0
1661,3.78,3.78,4.28,0.0
1662,3.78,3.78,4.28,0.0
1663,3.78,3.78,4.28,0.0
1664,3.78,3.78,4.28,0.0
1665,3.78,3.78,4.28,0.0
1666,3.78,3.78,4.28,0.0
1667,3.78,3.78,4.28,0.0
1668,3.78,3.78,4.28,0.0
1669,3.78,3.78,4.28,0.0
1670,3.78,3.78,4.28,0.0
1671,3.78,3.78,4.28,0.0
1672,3.78,3.78,4.28,0.0
1673,3.78,3.78,4.28,0.0
1674,3.78,3.78,4.28,0.0
1675,3.78,3.78,4.28,0.0
1676,3.78,3.78,4.28,0.0
1677,3.78,3.78,4.28,0.0
1678,3.78,3.78,4.28,0.0
1679,3.78,3.78,4.28,0.0
1680,3.78,3.78,4.28,0.0
1681,4.09,4.09,3.98,0.0
1682,4.09,4.09,3.98,0.0
1683,4.09,4.09,3.98,0.0
1684,4.09,4.09,3.98,0.0
1685,4.09,4.09,3.98,0.0
1686,4.09,4.09,3.98,0.0
1687,4.09,4.09,3.98,0.0
1688,4.09,4.09,3.98,0.0
1689,4.09,4.09,3.98,0.0
1690,4.09,4.09,3.98,0.0
1691,4.09,4.09,3.98,0.0
1692,4.09,4.09,3.98,0.0
1693,4.09,4.09,3.98,0.0
1694,4.09,4.09,3.98,0.0
1695,4.09,4.09,3.98,0.0
1696,4.09,4.09,3.98,0.0
1697,4.09,4.09,3.98,0.0
1698,4.09,4.09,3.98,0.0
1699,4.09,4.09,3.98,0.0
1700,4.09,4.09,3.98,0.0
1701,4.09,4.09,3.98,0.0
1702,4.09,4.09,3.98,0.0
1703,4.09,4.09,3.98,0.0
1704,4.09,4.09,3.98,0.0
1705,4.09,4.09,3.98,0.0
1706,4.09,4.09,3.98,0.0
1707,4.09,4.09,3.98,0.0
1708,4.09,4.09,3.98,0.0
1709,4.09,4.09,3.98,0.0
1710,4.09,4.09,3.98,0.0
1711,4.09,4.09,3.98,0.0
1712,4.09,4.09,3.98,0.0
1713,4.09,4.09,3.98,0.0
1714,4.09,4.09,3.98,0.0
1715,4.09,4.09,3.98,0.0
1716,4.09,4.09,3.98,0.0
1717,4.09,4.09,3.98,0.0
1718,4.09,4.09,3.98,0.0
1719,4.09,4.09,3.98,0.0
1720,4.09,4.09,3.98,0.0
1721,4.09,4.09,3.98,0.0
1722,4.09,4.09,3.98,0.0
1723,4.09,4.09,3.98,0.0
1724,4.09,4.09,3.98,0.0
1725,4.09,4.09,3.98,0.0
1726,4.09,4.09,3.98,0.0
1727,4.09,4.09,3.98,0.0
1728,4.09,4.09,3.98,0.0
1729,4.09,4.09,3.98,0.0
1730,4.09,4.09,3.98,0.0
1731,4.09,4.09,3.98,0.0
1732,4.09,4.09,3.98,0.0
1733,4.09,4.09,3.98,0.0
1734,4.09,4.09,3.98,0.0
1735,4.09,4.09,3.98,0.0
1736,4.09,4.09,3.98,0.0
1737,4.09,4.09,3.98,0.0
1738,4.09,4.09,3.98,0.0
1739,4.09,4.09,3.98,0.0
1740,4.09,4.09,3.98,0.0
1741,4.09,4.09,3.98,0.0
1742,4.09,4.09,3.98,0.0
1743,4.09,4.09,3.98,0.0
1744,4.09,4.09,3.98,0.0
1745,4.09,4.09,3.98,0.0
1746,4.09,4.09,3.98,0.0
1747,4.09,4.09,3.98,0.0
1748,4.09,4.09,3.98,0.0
1749,4.09,4.09,3.98,0.0
1750,4.09,4.09,3.98,0.0
1751,4.09,4.09,3.98,0.0
1752,4.09,4.09,3.98,0.0
1753,4.09,4.09,3.98,0.0
1754,4.09,4.09,3.98,0.0
1755,4.09,4.09,3.98,0.0
1756,4.09,4.09,3.98,0.0
1757,4.09,4.09,3.98,0.0
1758,4.09,4.09,3.98,0.0
1759,4.09,4.09,3.98,0.0
1760,4.09,4.09,3.98,0.0
1761,4.09,4.09,3.98,0.0
1762,4.09,4.09,3.98,0.0
1763,4.09,4.09,3.98,0.0
1764,4.09,4.09,3.98,0.0
1765,4.09,4.09,3.98,0.0
1766,4.09,4.09,3.98,0.0
1767,4.09,4.09,3.98,0.0
1768,4.09,4.09,3.98,0.0
1769,4.09,4.09,3.98,0.0
1770,4.09,4.09,3.98,0.0
1771,4.09,4.09,3.98,0.0
1772,4.09,4.09,3.98,0.0
1773,4.09,4.09,3.98,0.0
1774,4.09,4.09,3.98,0.0
1775,4.09,4.09,3.98,0.0
1776,4.09,4.09,3.98,0.0
1777,4.09,4.09,3.98,0.0
1778,4.09,4.09,3.98,0.0
1779,4.09,4.09,3.98,0.0
1780,4.09,4.09,3.98,0.0
1781,4.09,4.09,3.98,0.0
1782,4.09,4.09,3.98,0.0
1783,4.09,4.09,3.98,0.0
1784,4.09,4.09,3.98,0.0
1785,4.09,4.09,3.98,0.0
1786,4.09,4.09,3.98,0.0
1787,4.09,4.09,3.98,0.0
1788,4.09,4.09,3.98,0.0
1789,4.09,4.09,3.98,0.0
1790,4.09,4.09,3.98,0.0
1791,4.09,4.09,3.98,0.0
1792,4.09,4.09,3.98,0.0
1793,4.09,4.09,3.98,0.0
1794,4.09,4.09,3.98,0.0
1795,4.09,4.09,3.98,0.0
1796,4.09,4.09,3.98,0.0
1797,4.09,4.09,3.98,0.0
1798,4.09,4.09,3.98,0.0
1799,4.09,4.09,3.98,0.0
1800,4.09,4.09,3.98,0.0
1801,4.09,4.09,3.98,0.0
1802,4.09,4.09,3.98,0.0
1803,4.09,4.09,3.98,0.0
1804,4.09,4.09,3.98,0.0
1805,4.09,4.09,3.98,0.0
1806,4.09,4.09,3.98,0.0
1807,4.09,4.09,3.98,0.0
1808,4.09,4.09,3.98,0.0
1809,4.09,4.09,3.98,0.0
1810,4.09,4.09,3.98,0.0
1811,4.09,4.09,3.98,0.0
1812,4.09,4.09,3.98,0.0
1813,4.09,4.09,3.98,0.0
1814,4.09,4.09,3.98,0.0
1815,4.09,4.09,3.98,0.0
1816,4.09,4.09,3.98,0.0
1817,4.09,4.09,3.98,0.0
1818,4.09,4.09,3.98,0.0
1819,4.09,4.09,3.98,0.0
1820,4.09,4.09,3.98,0.0
1821,4.09,4.09,3.98,0.0
1822,4.09,4.09,3.98,0.0
1823,4.09,4.09,3.98,0.0
1824,4.09,4.09,3.98,0.0
1825,4.09,4.09,3.98,0.0
1826,4.09,4.09,3.98,0.0
1827,4.09,4.09,3.98,0.0
1828,4.09,4.09,3.98,0.0
1829,4.09,4.09,3.98,0.0
1830,4.09,4.09,3.98,0.0
1831,4.09,4.09,3.98,0.0
1832,4.09,4.09,3.98,0.0
1833,4.09,4.09,3.98,0.0
1834,4.09,4.09,3.98,0.0
1835,4.09,4.09,3.98,0.0
1836,4.09,4.09,3.98,0.0
1837,4.09,4.09,3.98,0.0
1838,4.09,4.09,3.98,0.0
1839,4.09,4.09,3.98,0.0
1840,4.09,4.09,3.98,0.0
1841,4.09,4.09,3.98,0.0
1842,4.09,4.09,3.98,0.0
1843,4.09,4.09,3.98,0.0
1844,4.09,4.09,3.98,0.0
1845,4.09,4.09,3.98,0.0
1846,4.09,4.09,3.98,0.0
1847,4.09,4.09,3.98,0.0
1848,4.09,4.09,3.98,0.0
